8b079c5f3c3ad4b65b324b8f7a3a9e192a586da6,03/01/2013,07:00:00,03,2013,780,2.9,10.05,0.00,0.00,0.00,10.05,Cash,0,0
8b079d4fcadc035e998fdfc302995027b84d794d,09/20/2013,09:00:00,09,2013,3000,0,33.45,0.00,0.00,2.00,35.45,Cash,0,0
8b079eb8742fae5f0fedfe5b7fc1860403eb24b0,08/27/2013,10:15:00,08,2013,1560,18.2,37.04,0.00,0.00,3.00,40.04,Cash,0,0
8b079f234512f7df47066692be1761a93ab5d2d9,11/06/2013,10:30:00,11,2013,540,1.6,7.45,0.00,0.00,0.00,7.45,Cash,0,0
8b079f7c42f09d7595a2b61158f2036f83351779,05/19/2013,03:30:00,05,2013,300,0,5.25,0.00,0.00,0.00,5.25,Cash,0,0
8b07a02026e3e4f1557f88eeb38187636c131ecf,04/25/2013,03:00:00,04,2013,420,1.4,6.65,0.00,0.00,1.00,7.65,Cash,0,0
8b07a1553779f244c7b62bf18d6e818d716ae294,06/14/2013,01:45:00,06,2013,540,0,10.05,0.00,0.00,1.00,11.05,Cash,0,0
8b07a171a6f1f78131c1ee67fea6f46df018f858,10/31/2013,09:15:00,10,2013,180,0,4.65,0.00,0.00,0.00,4.65,Cash,0,0
8b07a289cb7eb9acdc75875a475a1ee5e0ddc1ac,12/19/2013,03:00:00,12,2013,720,0,12.85,3.00,0.00,1.00,16.85,Credit Card,23.3463,1
8b07a36c23b93d6d64356450936b5535a0eaa265,04/17/2013,05:15:00,04,2013,240,0,4.65,0.00,0.00,0.00,4.65,Cash,0,0
8b07a3f6a5803e5a47ccddc16a256df95005a7c2,09/28/2013,07:45:00,09,2013,60,0,3.45,0.00,0.00,0.00,3.45,Cash,0,0
